FID,Project,StationName,TripCode,SampleDate_Local,SampleDate_UTC,Latitude,Longitude,SecchiDepth_m,trip_code,geom,SampleDepth_m,SampleID,Salinity,Salinity_flag,DIC_umolkg,DIC_flag,Alkalinity_umolkg,Alkalinity_flag,Oxygen_umolL,Oxygen_flag,Ammonium_umolL,Ammonium_flag,Nitrate_umolL,Nitrate_flag,Nitrite_umolL,Nitrite_flag,Phosphate_umoL,Phosphate_flag,Silicate_umolL,Silicate_flag,TSSorganic_mgL,TSSinorganic_mgL,TSS_mgL,TSSall_flag,Prochlorococcus_cellsmL,Prochlorococcus_flag,Synechococcus_cellsmL,Synechococcus_flag,Picoeukaryotes_cellsmL,Picoeukaryotes_flag,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,AustralianMicrobiomeId
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f0c,NRS,Rottnest Island,ROT20131001,2013-10-01,2013-10-01,-32,115.4167,13,ROT20131001,POINT (115.41667 -32),10,ROT20131001_10,35.237,1,,9,,9,,9,0.04,1,0.1,1,,9,0.09,1,1.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f0b,NRS,Rottnest Island,ROT20131001,2013-10-01,2013-10-01,-32,115.4167,13,ROT20131001,POINT (115.41667 -32),20,ROT20131001_20,35.239,1,2026.65,1,2320.51,1,,9,0.09,1,0.1,1,,9,0.13,1,1.7,1,,,,,,,,,,,0.02,0.016,0.004,0,,,0.035,0,0.459,0.091,0,0.073,0.054,,0.036,0,0.031,0.004,0,0.459,0,0.091,0,0,0.059,0,0.092,0,0,0,0,0.011,0.017,0,0,0,0.026,0,0,0.009,0.017,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f0a,NRS,Rottnest Island,ROT20131001,2013-10-01,2013-10-01,-32,115.4167,13,ROT20131001,POINT (115.41667 -32),30,ROT20131001_30,35.245,1,,9,,9,,9,0.09,1,0.1,1,,9,0.08,1,1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f09,NRS,Rottnest Island,ROT20131001,2013-10-01,2013-10-01,-32,115.4167,13,ROT20131001,POINT (115.41667 -32),40,ROT20131001_40,35.276,1,2033.35,1,2316.81,1,,9,0.14,1,0.4,1,,9,0.1,1,1.9,1,,,,,,,,,,,0.012,0.015,0.002,0,,,0.03,0,0.387,0.075,0,0.057,0.042,,0.012,0,0.022,0.003,0,0.387,0,0.075,0,0,0.071,0,0.062,0,0,0,0,0.008,0.007,0,0,0,0.021,0,0,0.006,0.011,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f08,NRS,Rottnest Island,ROT20131001,2013-10-01,2013-10-01,-32,115.4167,13,ROT20131001,POINT (115.41667 -32),46,ROT20131001_46,35.273,1,2034.45,1,2316,1,,9,0.15,1,0.5,1,,9,0.11,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f07,NRS,Rottnest Island,ROT20131001,2013-10-01,2013-10-01,-32,115.4167,13,ROT20131001,POINT (115.41667 -32),WC,ROT20131001_WC,,,,,,,,,,,,,,,,,,,0.4,0.4,0.8,0,1596.5,1,13214.5,1,5733.5,1,0.018,0.016,0.003,0,,,0.032,0,0.443,0.08,0,0.064,0.045,,0.018,0,0.035,0.004,0,0.443,0,0.08,0,0,0.067,0,0.077,0,0,0,0,0.009,0.014,0,0,0,0.022,0,0,0.009,0.015,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f06,NRS,Rottnest Island,ROT20131017,2013-10-17,2013-10-17,-32,115.4167,13,ROT20131017,POINT (115.41667 -32),0,ROT20131017_0,35.284,1,2031.72,1,2315.99,1,,9,0,1,0,1,,9,0.11,1,1.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f05,NRS,Rottnest Island,ROT20131017,2013-10-17,2013-10-17,-32,115.4167,13,ROT20131017,POINT (115.41667 -32),10,ROT20131017_10,35.283,1,,9,,9,,9,0,1,0,1,,9,0.11,1,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f04,NRS,Rottnest Island,ROT20131017,2013-10-17,2013-10-17,-32,115.4167,13,ROT20131017,POINT (115.41667 -32),20,ROT20131017_20,35.284,1,2032.39,1,2317.37,1,,9,0,1,0.1,1,,9,0.11,1,1.8,1,,,,,,,,,,,0.01,0.008,0.004,0,,,0.011,0,0.226,0.035,0,0.028,0.015,,0.004,0,0.011,0.015,0,0.226,0,0.035,0,0,0.027,0,0.043,0,0.004,0,0,0.004,0.004,0,0,0,0.01,0,0,0.001,0.017,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f03,NRS,Rottnest Island,ROT20131017,2013-10-17,2013-10-17,-32,115.4167,13,ROT20131017,POINT (115.41667 -32),30,ROT20131017_30,35.284,1,,9,,9,,9,0,1,0.1,1,,9,0.11,1,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f02,NRS,Rottnest Island,ROT20131017,2013-10-17,2013-10-17,-32,115.4167,13,ROT20131017,POINT (115.41667 -32),40,ROT20131017_40,35.287,1,2034.73,1,2316.19,1,,9,0,1,0.1,1,,9,0.11,1,1.8,1,,,,,,,,,,,0.009,0.007,0.005,0,,,0.008,0,0.188,0.033,0,0.024,0.013,,0.007,0,0.011,0.008,0,0.188,0,0.033,0,0,0.026,0,0.032,0,0.003,0,0,0.003,0.005,0,0,0,0.009,0,0,0.001,0.014,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f01,NRS,Rottnest Island,ROT20131017,2013-10-17,2013-10-17,-32,115.4167,13,ROT20131017,POINT (115.41667 -32),46,ROT20131017_46,35.283,1,2033.41,1,2315.77,1,,9,0,1,0.1,1,,9,0.11,1,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1f00,NRS,Rottnest Island,ROT20131017,2013-10-17,2013-10-17,-32,115.4167,13,ROT20131017,POINT (115.41667 -32),WC,ROT20131017_WC,,,,,,,,,,,,,,,,,,,0.5,0.5,0.9,0,1638,4,19845,4,13241,4,0.014,0.014,0.009,0,,,0.015,0,0.321,0.067,0,0.039,0.029,,0.008,0,0.022,0.017,0,0.321,0,0.067,0,0,0.035,0,0.059,0,0.006,0,0,0.007,0.005,0,0,0,0.019,0,0,0.002,0.024,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1eff,NRS,Rottnest Island,ROT20131122,2013-11-22,2013-11-22,-32,115.4167,15,ROT20131122,POINT (115.41667 -32),0,ROT20131122_0,35.376,1,2039.41,1,2325.89,1,,9,0.04,1,0,1,,9,0.11,1,1.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1efe,NRS,Rottnest Island,ROT20131122,2013-11-22,2013-11-22,-32,115.4167,15,ROT20131122,POINT (115.41667 -32),10,ROT20131122_10,35.374,1,,9,,9,,9,0,1,0,1,,9,0.11,1,1.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1efd,NRS,Rottnest Island,ROT20131122,2013-11-22,2013-11-22,-32,115.4167,15,ROT20131122,POINT (115.41667 -32),20,ROT20131122_20,35.391,1,2042.78,1,2324.93,1,,9,0,1,0,1,,9,0.11,1,1.4,1,,,,,,,,,,,0.004,0.009,0.003,0.004,,,0.011,0,0.192,0.027,0,0.026,0.019,,0.007,0,0.025,0.004,0,0.197,0.005,0.027,0,0,0.028,0,0.045,0,0,0,0,0.004,0.004,0,0,0,0.007,0,0,0.002,0.02,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1efc,NRS,Rottnest Island,ROT20131122,2013-11-22,2013-11-22,-32,115.4167,15,ROT20131122,POINT (115.41667 -32),30,ROT20131122_30,35.433,1,,9,,9,,9,0.02,1,0,1,,9,0.1,1,1.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1efb,NRS,Rottnest Island,ROT20131122,2013-11-22,2013-11-22,-32,115.4167,15,ROT20131122,POINT (115.41667 -32),40,ROT20131122_40,35.453,1,2042.94,1,2327.9,1,,9,0.04,1,0.2,1,,9,0.12,1,1.8,1,,,,,,,,,,,0.005,0.01,0.003,0.002,,,0.014,0,0.169,0.035,0,0.025,0.019,,0.007,0,0.016,0.003,0,0.186,0.017,0.035,0,0,0.021,0,0.036,0,0,0,0,0.003,0.004,0,0,0,0.007,0,0,0.002,0.022,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1efa,NRS,Rottnest Island,ROT20131122,2013-11-22,2013-11-22,-32,115.4167,15,ROT20131122,POINT (115.41667 -32),46,ROT20131122_46,35.504,1,2048.23,1,2329.93,1,,9,0.11,1,0.6,1,,9,0.15,1,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ef9,NRS,Rottnest Island,ROT20131122,2013-11-22,2013-11-22,-32,115.4167,15,ROT20131122,POINT (115.41667 -32),WC,ROT20131122_WC,,,,,,,,,,,,,,,,,,,0.3,0.3,0.7,1,916.5,1,32435,1,4084.5,1,0.007,0.007,0.003,0.003,,,0.007,0,0.163,0.022,0,0.026,0.016,,0.008,0,0.019,0.006,0,0.17,0.007,0.022,0,0,0.024,0,0.033,0,0,0,0,0.003,0.011,0,0,0,0.007,0,0,0.001,0.018,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ef8,NRS,Rottnest Island,ROT20131218,2013-12-18,2013-12-18,-32,115.4167,17,ROT20131218,POINT (115.41667 -32),0,ROT20131218_0,35.559,1,2028.59,1,2332.12,1,,9,0,1,0,1,,9,0.1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ef7,NRS,Rottnest Island,ROT20131218,2013-12-18,2013-12-18,-32,115.4167,17,ROT20131218,POINT (115.41667 -32),10,ROT20131218_10,35.551,1,,9,,9,,9,0.03,1,0,1,,9,0.09,1,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ef6,NRS,Rottnest Island,ROT20131218,2013-12-18,2013-12-18,-32,115.4167,17,ROT20131218,POINT (115.41667 -32),20,ROT20131218_20,35.528,1,2028.43,1,2332.69,1,,9,0,1,0,1,,9,0.07,1,0.8,1,,,,,,,,,,,0,0.008,0,0.003,,,0.01,0,0.193,0.017,0,0.024,0.016,,0.008,0,0.016,0.003,0,0.197,0.004,0.017,0,0,0.033,0,0.036,0,0,0,0,0.002,0,0,0,0,0.005,0,0,0.003,0.021,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ef5,NRS,Rottnest Island,ROT20131218,2013-12-18,2013-12-18,-32,115.4167,17,ROT20131218,POINT (115.41667 -32),30,ROT20131218_30,35.252,1,,9,,9,,9,0.04,1,0,1,,9,0.08,1,1.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ef4,NRS,Rottnest Island,ROT20131218,2013-12-18,2013-12-18,-32,115.4167,17,ROT20131218,POINT (115.41667 -32),40,ROT20131218_40,35.344,1,2028.82,1,2327.98,1,,9,0.04,1,0,1,,9,0.1,1,1.5,1,,,,,,,,,,,0.004,0.015,0,0.003,,,0.017,0,0.45,0.035,0,0.069,0.044,,0.021,0,0.022,0,0,0.46,0.01,0.035,0,0,0.142,0,0.045,0,0,0,0,0.004,0.006,0,0,0,0.009,0,0,0.003,0.021,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ef3,NRS,Rottnest Island,ROT20131218,2013-12-18,2013-12-18,-32,115.4167,17,ROT20131218,POINT (115.41667 -32),46,ROT20131218_46,35.488,1,2030.06,1,2328.31,1,,9,0.05,1,0.1,1,,9,0.11,1,1.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ef2,NRS,Rottnest Island,ROT20131218,2013-12-18,2013-12-18,-32,115.4167,17,ROT20131218,POINT (115.41667 -32),WC,ROT20131218_WC,,,,,,,,,,,,,,,,,,,0.3,0.3,0.5,1,10348,1,20585.5,1,3943,1,0.002,0.009,0,0.006,,,0.011,0,0.225,0.018,0,0.028,0.022,,0.008,0,0.021,0.004,0,0.233,0.008,0.018,0,0,0.047,0,0.037,0,0,0,0,0.002,0,0,0,0,0.005,0,0,0.003,0.023,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ef1,NRS,Rottnest Island,ROT20140122,2014-01-22,2014-01-22,-32,115.4167,15,ROT20140122,POINT (115.41667 -32),0,ROT20140122_0,35.772,1,2028.49,1,2340.21,1,,9,0.04,1,0,1,,9,0.04,1,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ef0,NRS,Rottnest Island,ROT20140122,2014-01-22,2014-01-22,-32,115.4167,15,ROT20140122,POINT (115.41667 -32),10,ROT20140122_10,35.741,1,,9,,9,,9,0,1,0,1,,9,0.05,1,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1eef,NRS,Rottnest Island,ROT20140122,2014-01-22,2014-01-22,-32,115.4167,15,ROT20140122,POINT (115.41667 -32),20,ROT20140122_20,35.732,1,2031.55,1,2339.14,1,,9,0,1,0,1,,9,0.05,1,0.7,1,,,,,,,,,,,0,0.015,0.003,0.006,,,0.012,0,0.372,0.025,0,0.05,0.033,,0.018,0,0.043,0.008,0,0.372,0,0.025,0,0,0.119,0,0.048,0,0,0,0,0.002,0.006,0,0,0,0.005,0,0,0.003,0.024,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1eee,NRS,Rottnest Island,ROT20140122,2014-01-22,2014-01-22,-32,115.4167,15,ROT20140122,POINT (115.41667 -32),30,ROT20140122_30,35.624,1,,9,,9,,9,0.04,1,0.8,1,,9,0.13,1,2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1eed,NRS,Rottnest Island,ROT20140122,2014-01-22,2014-01-22,-32,115.4167,15,ROT20140122,POINT (115.41667 -32),40,ROT20140122_40,35.575,1,2056.4,1,2337.33,1,,9,0.04,1,1.3,1,,9,0.17,1,3.1,1,,,,,,,,,,,0.031,0.026,0.004,0.004,,,0.079,0,0.627,0.087,0,0.115,0.093,,0.016,0,0.045,0.018,0,0.667,0.04,0.087,0,0,0.086,0,0.105,0,0,0,0,0.007,0.049,0,0,0,0.013,0,0,0.002,0.03,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1eec,NRS,Rottnest Island,ROT20140122,2014-01-22,2014-01-22,-32,115.4167,15,ROT20140122,POINT (115.41667 -32),46,ROT20140122_46,35.559,1,2059.93,1,2330.91,1,,9,5.46,1,1.7,1,,9,1.12,1,3.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1eeb,NRS,Rottnest Island,ROT20140122,2014-01-22,2014-01-22,-32,115.4167,15,ROT20140122,POINT (115.41667 -32),WC,ROT20140122_WC,,,,,,,,,,,,,,,,,,,0.5,0.5,0.9,1,10332,1,26428.5,1,3785.5,1,0.007,0.015,0.003,0,,,0.022,0,0.388,0.032,0,0.057,0.04,,0.015,0,0.037,0.014,0,0.4,0.012,0.032,0,0,0.102,0,0.043,0,0,0,0,0.003,0.018,0,0,0,0.006,0,0,0.002,0.023,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1eea,NRS,Rottnest Island,ROT20140227,2014-02-27,2014-02-27,-32,115.4167,21,ROT20140227,POINT (115.41667 -32),0,ROT20140227_0,35.682,1,2042.51,1,2341.12,1,,9,0.06,1,0,1,,9,0.07,1,1.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ee9,NRS,Rottnest Island,ROT20140227,2014-02-27,2014-02-27,-32,115.4167,21,ROT20140227,POINT (115.41667 -32),10,ROT20140227_10,35.681,1,,9,,9,,9,0.04,1,0,1,,9,0.06,1,1.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ee8,NRS,Rottnest Island,ROT20140227,2014-02-27,2014-02-27,-32,115.4167,21,ROT20140227,POINT (115.41667 -32),20,ROT20140227_20,35.697,1,2044.39,1,2342.51,1,,9,0.02,1,0,1,,9,0.07,1,1.5,1,,,,,,,,,,,0.004,0.014,0.005,0.004,,,0.017,0,0.261,0.05,0,0.036,0.029,,0.024,0,0.022,0.004,0,0.271,0.01,0.05,0,0,0.041,0,0.059,0,0.003,0,0,0.006,0.003,0,0,0,0.015,0,0,0.006,0.032,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ee7,NRS,Rottnest Island,ROT20140227,2014-02-27,2014-02-27,-32,115.4167,21,ROT20140227,POINT (115.41667 -32),30,ROT20140227_30,35.697,1,,9,,9,,9,0.06,1,0,1,,9,0.08,1,1.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ee6,NRS,Rottnest Island,ROT20140227,2014-02-27,2014-02-27,-32,115.4167,21,ROT20140227,POINT (115.41667 -32),40,ROT20140227_40,35.657,1,2048.31,1,2339.98,1,,9,0.2,1,0.1,1,,9,0.1,1,1.8,1,,,,,,,,,,,0.004,0.01,0.004,0,,,0.031,0,0.206,0.053,0,0.03,0.032,,0.005,0,0.009,0.011,0,0.22,0.014,0.053,0,0,0.025,0,0.044,0,0.004,0,0,0.004,0.004,0,0,0,0.011,0,0,0.001,0.014,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ee5,NRS,Rottnest Island,ROT20140227,2014-02-27,2014-02-27,-32,115.4167,21,ROT20140227,POINT (115.41667 -32),46,ROT20140227_46,35.659,1,2046.84,1,2337.72,1,,9,0.19,1,0.1,1,,9,0.11,1,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ee4,NRS,Rottnest Island,ROT20140227,2014-02-27,2014-02-27,-32,115.4167,21,ROT20140227,POINT (115.41667 -32),WC,ROT20140227_WC,,,,,,,,,,,,,,,,,,,0.3,0.3,0.6,1,8846.5,1,12778.5,1,6731,1,0.004,0.01,0.004,0.003,,,0.023,0,0.224,0.044,0,0.032,0.031,,0.009,0,0.02,0.004,0,0.236,0.012,0.044,0,0,0.034,0,0.053,0,0.002,0,0,0.005,0,0,0,0,0.013,0,0,0.006,0.022,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ee3,NRS,Rottnest Island,ROT20140319,2014-03-19,2014-03-19,-32,115.4167,24,ROT20140319,POINT (115.41667 -32),0,ROT20140319_0,35.777,1,2051.46,1,2345.16,1,,9,0,1,0,1,,9,0.08,1,1.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ee2,NRS,Rottnest Island,ROT20140319,2014-03-19,2014-03-19,-32,115.4167,24,ROT20140319,POINT (115.41667 -32),10,ROT20140319_10,35.754,1,,9,,9,,9,0.03,1,0,1,,9,0.1,1,1.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ee1,NRS,Rottnest Island,ROT20140319,2014-03-19,2014-03-19,-32,115.4167,24,ROT20140319,POINT (115.41667 -32),20,ROT20140319_20,35.738,1,2052,1,2342.92,1,,9,0,1,0,1,,9,0.09,1,1.4,1,,,,,,,,,,,0.012,0.019,0.004,0.005,,,0.022,0,0.355,0.071,0,0.047,0.035,,0.033,0,0.021,0.005,0,0.361,0.006,0.071,0,0,0.054,0,0.059,0,0.004,0,0,0.009,0.007,0,0,0,0.017,0,0,0.006,0.045,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ee0,NRS,Rottnest Island,ROT20140319,2014-03-19,2014-03-19,-32,115.4167,24,ROT20140319,POINT (115.41667 -32),30,ROT20140319_30,35.742,1,,9,,9,,9,0,1,0,1,,9,0.08,1,1.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1edf,NRS,Rottnest Island,ROT20140319,2014-03-19,2014-03-19,-32,115.4167,24,ROT20140319,POINT (115.41667 -32),40,ROT20140319_40,35.66,1,2054.32,1,2342.73,1,,9,0.1,1,0.6,1,,9,0.13,1,2.1,1,,,,,,,,,,,0.005,0.012,0.003,0.002,,,0.032,0,0.213,0.043,0,0.044,0.036,,0.046,0,0.017,0.005,0,0.229,0.016,0.043,0,0,0.058,0,0.048,0,0,0,0,0.005,0.008,0,0,0,0.01,0,0,0.002,0.02,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ede,NRS,Rottnest Island,ROT20140319,2014-03-19,2014-03-19,-32,115.4167,24,ROT20140319,POINT (115.41667 -32),46,ROT20140319_46,35.633,1,2055.3,1,2340.2,1,,9,0.1,1,0.7,1,,9,0.13,1,2.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1edd,NRS,Rottnest Island,ROT20140319,2014-03-19,2014-03-19,-32,115.4167,24,ROT20140319,POINT (115.41667 -32),WC,ROT20140319_WC,,,,,,,,,,,,,,,,,,,0.3,0.3,0.6,0,2620,1,30886,1,4924.5,1,0.011,0.009,0.006,0.003,,,0.014,0,0.23,0.04,0,0.031,0.021,,0.024,0,0.019,0.01,0,0.234,0.004,0.04,0,0,0.042,0,0.033,0,0.006,0,0,0.006,0.006,0,0,0,0.009,0,0,0.003,0.032,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1edc,NRS,Rottnest Island,ROT20140519,2014-05-19,2014-05-19,-32,115.4167,10,ROT20140519,POINT (115.41667 -32),0,ROT20140519_0,35.361,1,2029.83,1,2321.84,1,,9,0.05,1,0,1,,9,0.07,1,2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1edb,NRS,Rottnest Island,ROT20140519,2014-05-19,2014-05-19,-32,115.4167,10,ROT20140519,POINT (115.41667 -32),10,ROT20140519_10,35.368,1,,9,,9,,9,0.05,1,0.1,1,,9,0.08,1,2.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1eda,NRS,Rottnest Island,ROT20140519,2014-05-19,2014-05-19,-32,115.4167,10,ROT20140519,POINT (115.41667 -32),20,ROT20140519_20,35.367,1,2035.66,1,2323.16,1,,9,0.05,1,0.1,1,,9,0.08,1,2.4,1,,,,,,,,,,,0.006,0.013,0.008,0.004,,,0.028,0,0.361,0.102,0,0.049,0.05,,0.031,0,0.022,0.003,0,0.369,0.008,0.102,0,0,0.04,0,0.076,0,0.022,0,0,0.022,0.01,0,0,0,0.032,0,0,0.009,0.046,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ed9,NRS,Rottnest Island,ROT20140519,2014-05-19,2014-05-19,-32,115.4167,10,ROT20140519,POINT (115.41667 -32),30,ROT20140519_30,35.368,1,,9,,9,,9,0.04,1,0.1,1,,9,0.08,1,2.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ed8,NRS,Rottnest Island,ROT20140519,2014-05-19,2014-05-19,-32,115.4167,10,ROT20140519,POINT (115.41667 -32),40,ROT20140519_40,35.37,1,2036.24,1,2323.15,1,,9,0.06,1,0.2,1,,9,0.09,1,2.4,1,,,,,,,,,,,0.005,0.013,0.005,0.006,,,0.016,0,0.335,0.083,0,0.034,0.029,,0.009,0,0.017,0.004,0,0.343,0.008,0.083,0,0,0.035,0,0.062,0,0.015,0,0,0.014,0.005,0,0,0,0.024,0,0,0.005,0.037,1,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ed7,NRS,Rottnest Island,ROT20140519,2014-05-19,2014-05-19,-32,115.4167,10,ROT20140519,POINT (115.41667 -32),46,ROT20140519_46,35.373,1,2035.99,1,2323.39,1,,9,0.13,1,0.1,1,,9,0.08,1,2.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1ed6,NRS,Rottnest Island,ROT20140519,2014-05-19,2014-05-19,-32,115.4167,10,ROT20140519,POINT (115.41667 -32),WC,ROT20140519_WC,,,,,,,,,,,,,,,,,,,0.4,0.4,0.9,0,7549.5,1,61824.5,1,11907.5,1,0.006,0.014,0.005,0.003,,,0.026,0,0.366,0.091,0,0.042,0.039,,0.015,0,0.021,0.004,0,0.375,0.009,0.091,0,0,0.037,0,0.064,0,0.016,0,0,0.015,0.006,0,0,0,0.024,0,0,0.006,0.044,1,
